DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
DeliveryDate,1:00,SANTACRU_ALL,24,N
DeliveryDate,1:00,SAN_SANMIGG1,22.81,N
DeliveryDate,1:00,SC2SES_UNIT1,22.15,N
DeliveryDate,1:00,SCES_UNIT1,22.18,N
DeliveryDate,1:00,SCLP_PUN1,21.83,N
DeliveryDate,1:00,SCLP_PUN2,21.83,N
DeliveryDate,1:00,SCLP_PUN3,21.83,N
DeliveryDate,1:00,SCLP_PUN4,21.83,N
DeliveryDate,1:00,SCLP_SCLPC_1,21.83,N
DeliveryDate,1:00,SCLP_SCLPC_2,21.83,N
DeliveryDate,1:00,SCLP_SCLPC_3,21.83,N
DeliveryDate,1:00,SCLP_SCLPC_4,21.83,N
DeliveryDate,1:00,SCSES_UNIT2,22.15,N
DeliveryDate,1:00,SD5SES_5,22.25,N
DeliveryDate,1:00,SDSES_PUN1,22.25,N
DeliveryDate,1:00,SDSES_PUN2,22.25,N
DeliveryDate,1:00,SDSES_PUN3,22.25,N
DeliveryDate,1:00,SDSES_PUN4,22.25,N
DeliveryDate,1:00,SDSES_UNIT4,22.25,N
DeliveryDate,1:00,SENATEWD_1,22.18,N
DeliveryDate,1:00,SGM_SIGNALMT,22.35,N
DeliveryDate,1:00,SHANNONW_RN,22.17,N
DeliveryDate,1:00,SILASRAY_CC1,23.75,N
DeliveryDate,1:00,SIL_SILAS_10,23.75,N
DeliveryDate,1:00,SIL_SILAS_5,23.75,N
DeliveryDate,1:00,SIL_SILAS_6,23.75,N
DeliveryDate,1:00,SIL_SILAS_9,23.75,N
DeliveryDate,1:00,SIRIUS_UNIT1,22.37,N
DeliveryDate,1:00,SJS_SJS_G1,21.99,N
DeliveryDate,1:00,SJS_SJS_G2,21.99,N
DeliveryDate,1:00,SKY1,22.15,N
DeliveryDate,1:00,SLTFRK_UN1_2,22.1,N
DeliveryDate,1:00,SL_PUN1,22,N
DeliveryDate,1:00,SL_PUN2,22,N
DeliveryDate,1:00,SL_SL_G1,22,N
DeliveryDate,1:00,SL_SL_G2,22,N
DeliveryDate,1:00,SL_SL_G3,22,N
DeliveryDate,1:00,SL_SL_G4,22,N
DeliveryDate,1:00,SOLARA_UNIT1,22.25,N
DeliveryDate,1:00,SPLAIN1_RN,22.05,N
DeliveryDate,1:00,SPLAIN2_RN,22.05,N
DeliveryDate,1:00,SPNC_SPNCE_4,22.17,N
DeliveryDate,1:00,SPNC_SPNCE_5,22.17,N
DeliveryDate,1:00,SPTX12B_RN,22.36,N
DeliveryDate,1:00,SRB_SRB_G1,22,N
DeliveryDate,1:00,SRB_SRB_G2,22,N
DeliveryDate,1:00,SRB_SRB_G3,22,N
DeliveryDate,1:00,SRB_SRB_G4,22,N
DeliveryDate,1:00,SRB_SRB_GT12,22,N
DeliveryDate,1:00,SRWE1_UNIT1,22.34,N
DeliveryDate,1:00,SSPURT_WIND1,22.08,N
DeliveryDate,1:00,STEAM_ENG123,22.16,N
DeliveryDate,1:00,STEA_STEAM_1,22.16,N
DeliveryDate,1:00,STEA_STEAM_2,22.16,N
DeliveryDate,1:00,STEA_STEAM_3,22.16,N
DeliveryDate,1:00,STP_STP_G1,21.87,N
DeliveryDate,1:00,STP_STP_G2,21.87,N
DeliveryDate,1:00,STWF_T1,22.28,N
DeliveryDate,1:00,SWEC_G1,22.35,N
DeliveryDate,1:00,SWEETWN2_2_4,22.27,N
DeliveryDate,1:00,SWEETWN3_3,22.27,N
DeliveryDate,1:00,SWEETWND_1,22.27,N
DeliveryDate,1:00,SWTWN4_WND45,22.27,N
DeliveryDate,1:00,SW_M_SW_MESA,22.36,N
DeliveryDate,1:00,TC_PUN1,21.98,N
DeliveryDate,1:00,TC_PUN2,21.98,N
DeliveryDate,1:00,TC_TCHP1,21.98,N
DeliveryDate,1:00,TEN_CC1,22.17,N
DeliveryDate,1:00,TEN_CT1_STG,22.17,N
DeliveryDate,1:00,TGCCS_ALL,22.15,N
DeliveryDate,1:00,TGCCS_CC1,22.15,N
DeliveryDate,1:00,TGF_TGFGT,21.6,N
DeliveryDate,1:00,TGW_T1_T2,23.81,N
DeliveryDate,1:00,THW_1_CCU,22,N
DeliveryDate,1:00,THW_2_CCU,22,N
DeliveryDate,1:00,THW_CC1,22,N
DeliveryDate,1:00,THW_CC2,22,N
DeliveryDate,1:00,THW_THWGT5X,22.01,N
DeliveryDate,1:00,THW_THWGT_1,22,N
DeliveryDate,1:00,TKWSW_CHAMP,22.28,N
DeliveryDate,1:00,TKWSW_ROSCOE,22.28,N
DeliveryDate,1:00,TNP_TNP_O_1,22.14,N
DeliveryDate,1:00,TNP_TNP_O_2,22.14,N
DeliveryDate,1:00,TNSKA_CC1,22.16,N
DeliveryDate,1:00,TNSKA_CCU,22.16,N
DeliveryDate,1:00,TRENT_TRENT,22.28,N
DeliveryDate,1:00,TRINITY_ALL,22.18,N
DeliveryDate,1:00,TRSES_UNIT6,22.15,N
DeliveryDate,1:00,TTWEC_G1,22.26,N
DeliveryDate,1:00,TXCTY_CC1,21.97,N
DeliveryDate,1:00,TXCTY_CTA,21.97,N
DeliveryDate,1:00,TXCTY_CTB,21.97,N
DeliveryDate,1:00,TXCTY_CTC,21.97,N
DeliveryDate,1:00,TXCTY_ST,21.97,N
DeliveryDate,1:00,TYLRWIND_RN,22.17,N
DeliveryDate,1:00,UCC_COG_PUN1,22.02,N
DeliveryDate,1:00,UCC_COG_PUN2,22.02,N
DeliveryDate,1:00,UCC_UCC_C_1,22.02,N
DeliveryDate,1:00,UCC_UCC_C_2,22.02,N
DeliveryDate,1:00,VERTIGO_UN1,22.18,N
DeliveryDate,1:00,VICTORIA_CC1,22.24,N
DeliveryDate,1:00,VIC_VICTORG5,22.24,N
DeliveryDate,1:00,VIC_VICTORG6,22.24,N
DeliveryDate,1:00,VISTRON_PUN1,49.9,N
DeliveryDate,1:00,VISTRON_PUN2,49.9,N
DeliveryDate,1:00,VISTRON_TG1,49.9,N
DeliveryDate,1:00,VISTRON_TG2,49.9,N
DeliveryDate,1:00,VLSES_UNIT1,22.16,N
DeliveryDate,1:00,VLSES_UNIT2,22.16,N
DeliveryDate,1:00,VLSES_UNIT3,22.16,N
DeliveryDate,1:00,WAKEWE_ALL,22.03,N
DeliveryDate,1:00,WAP_WAPGT_1,21.95,N
DeliveryDate,1:00,WAP_WAP_G1,21.95,N
DeliveryDate,1:00,WAP_WAP_G2,21.95,N
DeliveryDate,1:00,WAP_WAP_G3,21.95,N
DeliveryDate,1:00,WAP_WAP_G4,21.95,N
DeliveryDate,1:00,WAP_WAP_G5,21.95,N
DeliveryDate,1:00,WAP_WAP_G6,21.97,N
DeliveryDate,1:00,WAP_WAP_G7,21.97,N
DeliveryDate,1:00,WAP_WAP_G8,21.97,N
DeliveryDate,1:00,WCPP_CC1,22.16,N
DeliveryDate,1:00,WCPP_CT1,22.16,N
DeliveryDate,1:00,WCPP_CT2,22.16,N
DeliveryDate,1:00,WCPP_ST1,22.16,N
DeliveryDate,1:00,WEBBER_WS_T1,22.3,N
DeliveryDate,1:00,WEC_WECG1,22.2,N
DeliveryDate,1:00,WFCOGEN_13,22.17,N
DeliveryDate,1:00,WFCOGEN_24,22.17,N
DeliveryDate,1:00,WFCOGEN_CC1,22.17,N
DeliveryDate,1:00,WHCCS2_4,22.17,N
DeliveryDate,1:00,WHCCS2_5_6,22.17,N
DeliveryDate,1:00,WHCCS2_CC2,22.17,N
DeliveryDate,1:00,WHCCS_CC1,22.17,N
DeliveryDate,1:00,WHCCS_CT1_ST,22.17,N
DeliveryDate,1:00,WHCCS_CT2,22.17,N
DeliveryDate,1:00,WHTTAIL_WR1,22.17,N
DeliveryDate,1:00,WIPOPA_1_2,22.27,N
DeliveryDate,1:00,WIPOPA_3_4,22.27,N
DeliveryDate,1:00,WIR_WIRTZ_G1,22.32,N
DeliveryDate,1:00,WIR_WIRTZ_G2,22.32,N
DeliveryDate,1:00,WNDTS2_UNIT1,22.18,N
DeliveryDate,1:00,WND_WHITNEY,22.18,N
DeliveryDate,1:00,WOO_WOODWRD1,22.36,N
DeliveryDate,1:00,WOO_WOODWRD2,22.36,N
DeliveryDate,2:00,AEEC,20.33,N
DeliveryDate,2:00,AMISTAD_ALL,21.11,N
DeliveryDate,2:00,AMOCOOIL_CC1,20.49,N
DeliveryDate,2:00,AMOCOOIL_CC2,20.49,N
DeliveryDate,2:00,AMOCO_PUN1,20.49,N
DeliveryDate,2:00,AMOCO_PUN2,20.49,N
DeliveryDate,2:00,AMO_AMOCO_1,20.49,N
DeliveryDate,2:00,AMO_AMOCO_2,20.49,N
DeliveryDate,2:00,AMO_AMOCO_5,20.49,N
DeliveryDate,2:00,AMO_AMOCO_G1,20.49,N
DeliveryDate,2:00,AMO_AMOCO_G2,20.49,N
DeliveryDate,2:00,AMO_AMOCO_G3,20.49,N
DeliveryDate,2:00,AMO_AMOCO_S1,20.49,N
DeliveryDate,2:00,AMO_AMOCO_S2,20.49,N
DeliveryDate,2:00,ANACACHO_ANA,21.12,N
DeliveryDate,2:00,ATK_ATKINSG7,20.46,N
DeliveryDate,2:00,AUSTPL_ALL,20.66,N
DeliveryDate,2:00,AZ_ALL,20.54,N
DeliveryDate,2:00,BAC_RN_ALL,20.5,N
DeliveryDate,2:00,BAFFIN_ALL,22.21,N
DeliveryDate,2:00,BASTEN_CC1,20.65,N
DeliveryDate,2:00,BASTEN_CCU,20.65,N
DeliveryDate,2:00,BBSES_UNIT1,20.38,N
DeliveryDate,2:00,BBSES_UNIT2,20.38,N
DeliveryDate,2:00,BCATWD_WD_1,20.45,N
DeliveryDate,2:00,BFM_HYD_ST1,20.52,N
DeliveryDate,2:00,BLSMT1_5_A_6,20.41,N
DeliveryDate,2:00,BOOTLEG_UN1,20.64,N
DeliveryDate,2:00,BORDAS_345,21.7,N
DeliveryDate,2:00,BORDAS_ALL,21.81,N
DeliveryDate,2:00,BOSQUESW_CC1,20.46,N
DeliveryDate,2:00,BOSQUESW_CC2,20.46,N
DeliveryDate,2:00,BOSQ_BSQSU_5,20.46,N
DeliveryDate,2:00,BOSQ_BSQS_12,20.46,N
DeliveryDate,2:00,BOSQ_BSQS_34,20.46,N
DeliveryDate,2:00,BRAUNIG_CC1,20.95,N
DeliveryDate,2:00,BRAUNIG_VHB1,20.91,N
DeliveryDate,2:00,BRAUNIG_VHB2,20.91,N
DeliveryDate,2:00,BRAUNIG_VHB3,20.91,N
DeliveryDate,2:00,BRAZ_WND_ALL,20.4,N
DeliveryDate,2:00,BRA_AVR1_CT2,20.95,N
DeliveryDate,2:00,BRA_AVR_CST1,20.95,N
DeliveryDate,2:00,BRISCOE_WIND,20.35,N
DeliveryDate,2:00,BRTSW_BCW1,20.45,N
DeliveryDate,2:00,BR_VHB6CT5_6,20.91,N
DeliveryDate,2:00,BR_VHB6CT7_8,20.91,N
DeliveryDate,2:00,BSF_PUN1,20.38,N
DeliveryDate,2:00,BSF_PUN2,20.38,N
DeliveryDate,2:00,BTE_BTE_G1,20.55,N
DeliveryDate,2:00,BTE_BTE_G2,20.55,N
DeliveryDate,2:00,BTE_BTE_G3,20.55,N
DeliveryDate,2:00,BTE_BTE_G4,20.55,N
DeliveryDate,2:00,BTE_CC1,20.55,N
DeliveryDate,2:00,BTE_PUN1,20.55,N
DeliveryDate,2:00,BTE_PUN2,20.55,N
DeliveryDate,2:00,BUCHAN_ALL,20.59,N
DeliveryDate,2:00,BUCKTHRN_RN,20.44,N
DeliveryDate,2:00,BUFF_GAP_ALL,20.54,N
DeliveryDate,2:00,BULLCRK_1_2,20.78,N
DeliveryDate,2:00,BVE_CC1,20.48,N
DeliveryDate,2:00,BVE_UNIT1,20.48,N
DeliveryDate,2:00,BVE_UNIT2,20.48,N
DeliveryDate,2:00,BVE_UNIT3,20.48,N
DeliveryDate,2:00,BYU_BYU_1,20.52,N
DeliveryDate,2:00,BYU_BYU_12,20.52,N
DeliveryDate,2:00,BYU_BYU_34,20.52,N
DeliveryDate,2:00,BYU_BYU_G8,20.52,N
DeliveryDate,2:00,BYU_CC1,20.52,N
DeliveryDate,2:00,BYU_PUN1,20.52,N
DeliveryDate,2:00,BYU_PUN2,20.52,N
DeliveryDate,2:00,BYU_PUN3,20.52,N
DeliveryDate,2:00,BYU_PUN4,20.52,N
DeliveryDate,2:00,B_DAVIS_3,22.75,N
DeliveryDate,2:00,B_DAVIS_4,22.75,N
DeliveryDate,2:00,B_DAVIS_CC1,22.75,N
DeliveryDate,2:00,B_D_B_DAVIG1,22.75,N
DeliveryDate,2:00,B_D_B_DAVIG2,22.75,N
DeliveryDate,2:00,CALAVER_JKS1,20.97,N
DeliveryDate,2:00,CALAVER_JKS2,20.97,N
DeliveryDate,2:00,CALAVER_JTD1,20.91,N
DeliveryDate,2:00,CALAVER_JTD2,20.91,N
DeliveryDate,2:00,CALAVER_OWS1,20.91,N
DeliveryDate,2:00,CALAVER_OWS2,20.91,N
DeliveryDate,2:00,CALHOUN_ALL,58.74,N
DeliveryDate,2:00,CALLAHA_WND1,20.53,N
DeliveryDate,2:00,CAL_ALL,20.53,N
DeliveryDate,2:00,CAL_CALGT1,20.53,N
DeliveryDate,2:00,CAL_CALSTG1,20.53,N
DeliveryDate,2:00,CAL_CC1,20.53,N
DeliveryDate,2:00,CAL_PUN1,20.53,N
DeliveryDate,2:00,CAL_PUN2,20.53,N
DeliveryDate,2:00,CAMWIND_RN,22.16,N
DeliveryDate,2:00,CAPRIDG4_CR4,20.59,N
DeliveryDate,2:00,CAPRIDGE_ALL,20.59,N
DeliveryDate,2:00,CARBN_BSP_1,20.64,N
DeliveryDate,2:00,CBECII_1,20.43,N
DeliveryDate,2:00,CBECII_2,20.43,N
DeliveryDate,2:00,CBECII_CC3,20.43,N
DeliveryDate,2:00,CBEC_ALL,20.09,N
DeliveryDate,2:00,CBEC_CC1,20.09,N
DeliveryDate,2:00,CBEC_CC2,20.09,N
DeliveryDate,2:00,CBY4_ALL,20.54,N
DeliveryDate,2:00,CBY4_CC1,20.54,N
DeliveryDate,2:00,CBY_CBY_G1,20.54,N
DeliveryDate,2:00,CBY_CBY_G2,20.54,N
DeliveryDate,2:00,CCEC_CC1,22.94,N
DeliveryDate,2:00,CCEC_GT1,22.94,N
DeliveryDate,2:00,CCEC_GT2,22.94,N
DeliveryDate,2:00,CCEC_PUN1,22.94,N
DeliveryDate,2:00,CCEC_PUN2,22.94,N
DeliveryDate,2:00,CCEC_ST1,22.94,N
DeliveryDate,2:00,CEDROHI_CHW1,21.84,N
DeliveryDate,2:00,CHAMON_UN1,20.55,N
DeliveryDate,2:00,CHAMON_UN2,20.55,N
DeliveryDate,2:00,CHEDPW_GT2,20.56,N
DeliveryDate,2:00,CHE_CC1,20.55,N
DeliveryDate,2:00,CHE_LYD,20.54,N
DeliveryDate,2:00,CHE_LYD2,20.54,N
DeliveryDate,2:00,CHE_PUN1,20.54,N
DeliveryDate,2:00,CHE_PUN2,20.54,N
DeliveryDate,2:00,COL_COLETOG1,21.19,N
DeliveryDate,2:00,COTPLNS_RN,20.33,N
DeliveryDate,2:00,COTTON_PAP2,23.75,N
DeliveryDate,2:00,CPSES_UNIT1,20.44,N
DeliveryDate,2:00,CPSES_UNIT2,20.44,N
DeliveryDate,2:00,CSC_CSECG1_2,20.36,N
DeliveryDate,2:00,CTL_GT_102,20.52,N
DeliveryDate,2:00,CTL_GT_103,20.52,N
DeliveryDate,2:00,CTL_GT_104,20.52,N
DeliveryDate,2:00,CTL_PUN1,20.52,N
DeliveryDate,2:00,CTL_PUN2,20.52,N
DeliveryDate,2:00,CTL_PUN3,20.52,N
DeliveryDate,2:00,CTL_ST_101,20.52,N
DeliveryDate,2:00,CVC_CC1,20.56,N
DeliveryDate,2:00,CVC_CVCG1_5,20.56,N
DeliveryDate,2:00,CVC_CVC_G2,20.56,N
DeliveryDate,2:00,CVC_CVC_G3,20.56,N
DeliveryDate,2:00,DANSBY_ALL,20.46,N
DeliveryDate,2:00,DC2SES_ALL,20.44,N
DeliveryDate,2:00,DC_E,20.42,N
DeliveryDate,2:00,DC_L,21.71,N
DeliveryDate,2:00,DC_N,20.42,N
DeliveryDate,2:00,DC_R,22.11,N
DeliveryDate,2:00,DC_S,21.61,N
DeliveryDate,2:00,DDPEC_CC1,20.52,N
DeliveryDate,2:00,DDPEC_GT1,20.52,N
DeliveryDate,2:00,DDPEC_GT2,20.52,N
DeliveryDate,2:00,DDPEC_GT3,20.52,N
DeliveryDate,2:00,DDPEC_GT4,20.52,N
DeliveryDate,2:00,DDPEC_GT6,20.52,N
DeliveryDate,2:00,DDPEC_ST1,20.52,N
DeliveryDate,2:00,DECKER_DPG1,20.66,N
DeliveryDate,2:00,DECKER_DPG2,20.66,N
DeliveryDate,2:00,DECKER_GT,20.65,N
DeliveryDate,2:00,DENISON_G1_2,20.42,N
DeliveryDate,2:00,DERMOTT_ALL,20.25,N
DeliveryDate,2:00,DIB_CC1,20.53,N
DeliveryDate,2:00,DIB_DIB_G1,20.53,N
DeliveryDate,2:00,DIB_DIB_G2,20.53,N
DeliveryDate,2:00,DIB_DIB_G3,20.53,N
DeliveryDate,2:00,DIB_DIB_G4,20.53,N
DeliveryDate,2:00,DIB_PUN1,20.53,N
DeliveryDate,2:00,DIB_PUN2,20.53,N
DeliveryDate,2:00,DOWGEN_PUN1,20.42,N
DeliveryDate,2:00,DOWGEN_PUN2,20.42,N
DeliveryDate,2:00,DOWGEN_PUN3,20.42,N
DeliveryDate,2:00,DOW_61_2_63,20.42,N
DeliveryDate,2:00,DOW_64,20.42,N
DeliveryDate,2:00,DOW_81_2_84,20.42,N
DeliveryDate,2:00,DOW_G37_G35,20.42,N
DeliveryDate,2:00,DOW_G66_ST65,20.42,N
DeliveryDate,2:00,DOW_G67,20.42,N
DeliveryDate,2:00,DOW_G96_ST95,20.42,N
DeliveryDate,2:00,DUKE_CC1,22.12,N
DeliveryDate,2:00,DUKE_GST1CCU,22.12,N
DeliveryDate,2:00,DUKE_GT2_CCU,22.12,N
DeliveryDate,2:00,DUP_DUPV1_G1,51.65,N
DeliveryDate,2:00,DUP_PUN1,51.65,N
DeliveryDate,2:00,DUP_PUN2,51.65,N
DeliveryDate,2:00,DUP_PUN3,51.65,N
DeliveryDate,2:00,DUP_PUN4,51.65,N
DeliveryDate,2:00,ECLIPSE_UN1,21.12,N
DeliveryDate,2:00,ELB_ELBCREEK,20.59,N
DeliveryDate,2:00,ELECTRAW_1_2,20.42,N
DeliveryDate,2:00,ENAS_ENA1,20.62,N
DeliveryDate,2:00,ETCCS_CC1,20.41,N
DeliveryDate,2:00,ETCCS_CCU,20.41,N
DeliveryDate,2:00,EXGNSND_RN,21.91,N
DeliveryDate,2:00,EXGNWTL_1,21.84,N
DeliveryDate,2:00,EXN_14,20.54,N
DeliveryDate,2:00,EXN_1_3,20.54,N
DeliveryDate,2:00,EXN_4,20.54,N
DeliveryDate,2:00,EXN_8,20.54,N
DeliveryDate,2:00,EXN_9_13,20.54,N
DeliveryDate,2:00,EXN_PUN1,20.54,N
DeliveryDate,2:00,EXN_PUN2,20.54,N
DeliveryDate,2:00,EXN_PUN3,20.54,N
DeliveryDate,2:00,FAL_FALCONG1,22,N
DeliveryDate,2:00,FAL_FALCONG2,22,N
DeliveryDate,2:00,FAL_FALCONG3,22,N
DeliveryDate,2:00,FEGC_RN,20.49,N
DeliveryDate,2:00,FERGCC_CC1,20.57,N
DeliveryDate,2:00,FERGCC_GT1_1,20.57,N
DeliveryDate,2:00,FERGCC_GT2_3,20.57,N
DeliveryDate,2:00,FERGCC_ST1_5,20.57,N
DeliveryDate,2:00,FERMI_ALL,21.11,N
DeliveryDate,2:00,FLCNS_CC1,20.57,N
DeliveryDate,2:00,FLCNS_UNIT1,20.57,N
DeliveryDate,2:00,FLCNS_UNIT2,20.57,N
DeliveryDate,2:00,FLCNS_UNIT3,20.57,N
DeliveryDate,2:00,FLTCK_SSI,20.5,N
DeliveryDate,2:00,FLUVANNA_1_2,20.15,N
DeliveryDate,2:00,FORMOSA_CC1,60.91,N
DeliveryDate,2:00,FORMOSA_PUN1,60.81,N
DeliveryDate,2:00,FORMOSA_PUN2,60.81,N
DeliveryDate,2:00,FO_FORMOSA11,60.81,N
DeliveryDate,2:00,FO_FORMOSA12,60.81,N
DeliveryDate,2:00,FO_FORMOSG1,60.91,N
DeliveryDate,2:00,FO_FORMOSG10,60.91,N
DeliveryDate,2:00,FO_FORMOSG2,60.91,N
DeliveryDate,2:00,FO_FORMOSG3,60.91,N
DeliveryDate,2:00,FO_FORMOSG4,60.91,N
DeliveryDate,2:00,FO_FORMOSG5,60.91,N
DeliveryDate,2:00,FO_FORMOSG6,60.91,N
DeliveryDate,2:00,FO_FORMOSG7,60.91,N
DeliveryDate,2:00,FO_FORMOSG8,60.81,N
DeliveryDate,2:00,FO_FORMOSG9,60.91,N
DeliveryDate,2:00,FPPYD_FPP_G1,20.63,N
DeliveryDate,2:00,FPPYD_FPP_G2,20.63,N
DeliveryDate,2:00,FPPYD_FPP_G3,20.63,N
DeliveryDate,2:00,FREC_1_CCU,20.38,N
DeliveryDate,2:00,FREC_2_CCU,20.38,N
DeliveryDate,2:00,FREC_CC1,20.38,N
DeliveryDate,2:00,FREC_CC2,20.38,N
DeliveryDate,2:00,FRNYPP_1_CCU,20.41,N
DeliveryDate,2:00,FRNYPP_2_CCU,20.41,N
DeliveryDate,2:00,FRNYPP_CC1,20.41,N
DeliveryDate,2:00,FRNYPP_CC2,20.41,N
DeliveryDate,2:00,FRO_FRONTEG1,22.1,N
DeliveryDate,2:00,FRO_FRONTEG2,22.1,N
DeliveryDate,2:00,FRO_FRONTEG3,22.1,N
DeliveryDate,2:00,FTR_CC1,20.72,N
DeliveryDate,2:00,FTR_FTR_G1_4,20.72,N
DeliveryDate,2:00,GBY_GBY_5,20.55,N
DeliveryDate,2:00,GBY_GT,20.52,N
DeliveryDate,2:00,GIB_GIB_CRG1,20.41,N
DeliveryDate,2:00,GID_GIDEONG1,20.64,N
DeliveryDate,2:00,GID_GIDEONG2,20.64,N
DeliveryDate,2:00,GID_GIDEONG3,20.64,N
DeliveryDate,2:00,GOA_GOATWIND,20.59,N
DeliveryDate,2:00,GPASTURE_ALL,20.45,N
DeliveryDate,2:00,GRANDVW1_A_B,20.36,N
DeliveryDate,2:00,GRSES_UNIT1,20.46,N
DeliveryDate,2:00,GRSES_UNIT2,20.46,N
DeliveryDate,2:00,GUADG_CC1,20.83,N
DeliveryDate,2:00,GUADG_CC2,20.83,N
DeliveryDate,2:00,GUADG_CCU1,20.83,N
DeliveryDate,2:00,GUADG_CCU2,20.83,N
DeliveryDate,2:00,GUNMTN_NODE,20.69,N
DeliveryDate,2:00,GWEC_G1,20.53,N
DeliveryDate,2:00,HAYSEN1_2,20.76,N
DeliveryDate,2:00,HAYSEN3_4,20.76,N
DeliveryDate,2:00,HB_BUSAVG,20.58,N
DeliveryDate,2:00,HB_HOUSTON,20.54,N
DeliveryDate,2:00,HB_HUBAVG,20.62,N
DeliveryDate,2:00,HB_NORTH,20.42,N
DeliveryDate,2:00,HB_SOUTH,21,N
DeliveryDate,2:00,HB_WEST,20.53,N
DeliveryDate,2:00,HELIOS_RN,21.13,N
DeliveryDate,2:00,HHGT_KENDAL,20.79,N
DeliveryDate,2:00,HHOLLW2_WND1,20.54,N
DeliveryDate,2:00,HHOLLW3_WND1,20.54,N
DeliveryDate,2:00,HHOLLW4_WND1,20.54,N
DeliveryDate,2:00,HLSES_UNIT3,20.43,N
DeliveryDate,2:00,HLSES_UNIT4,20.43,N
DeliveryDate,2:00,HLSES_UNIT5,20.43,N
DeliveryDate,2:00,HORSECRK_RN,20.4,N
DeliveryDate,2:00,HOVEY_GEN,22.52,N
DeliveryDate,2:00,HOVEY_UNIT1,22.52,N
DeliveryDate,2:00,HRFDWIND_ALL,20.36,N
DeliveryDate,2:00,HWF_HWFG1,20.5,N
DeliveryDate,2:00,H_HOLLO_WND1,20.54,N
DeliveryDate,2:00,INDN_INDNNWP,20.67,N
DeliveryDate,2:00,IND_INADALE1,20.56,N
DeliveryDate,2:00,INGLCOSW_CC1,24.62,N
DeliveryDate,2:00,INGLCOSW_STG,24.62,N
DeliveryDate,2:00,INGLCOS_CTG1,24.62,N
DeliveryDate,2:00,INGLCOS_CTG2,24.62,N
DeliveryDate,2:00,INGLCO_PUN1,24.62,N
DeliveryDate,2:00,INGLCO_PUN2,24.62,N
DeliveryDate,2:00,INGLCO_PUN3,24.62,N
DeliveryDate,2:00,INKS_INKS_G1,20.6,N
DeliveryDate,2:00,IN_INDNENR,20.68,N
DeliveryDate,2:00,IN_INDNENR_2,20.66,N
DeliveryDate,2:00,JACKCNTY_CC1,20.43,N
DeliveryDate,2:00,JACKCNTY_CT1,20.43,N
DeliveryDate,2:00,JACKCNTY_CT2,20.43,N
DeliveryDate,2:00,JACKCNTY_STG,20.43,N
DeliveryDate,2:00,JCKCNTY2_CC1,20.43,N
DeliveryDate,2:00,JCKCNTY2_CT3,20.43,N
DeliveryDate,2:00,JCKCNTY2_CT4,20.43,N
DeliveryDate,2:00,JCKCNTY2_ST2,20.43,N
DeliveryDate,2:00,KEECHI_U1,20.43,N
DeliveryDate,2:00,KEO_KEO_SM1,20.65,N
DeliveryDate,2:00,KING_KINGNE,20.65,N
DeliveryDate,2:00,KING_KINGNW,20.65,N
DeliveryDate,2:00,KING_KINGSE,20.65,N
DeliveryDate,2:00,KING_KINGSW,20.65,N
DeliveryDate,2:00,KMCHI_CC1,20.42,N
DeliveryDate,2:00,KMCHI_CC2,20.42,N
DeliveryDate,2:00,LAMESASLR_G,20.71,N
DeliveryDate,2:00,LARDVFTN_G4,21.71,N
DeliveryDate,2:00,LARDVFTN_G5,21.71,N
DeliveryDate,2:00,LASSO_GEN,22.51,N
DeliveryDate,2:00,LEG_LEG_G1,20.35,N
DeliveryDate,2:00,LEG_LEG_G2,20.35,N
DeliveryDate,2:00,LEONLCPCT1_2,20.93,N
DeliveryDate,2:00,LEONLCPCT3_4,20.93,N
DeliveryDate,2:00,LFBIO_UNIT1,20.39,N
DeliveryDate,2:00,LGD_LANGFORD,21.2,N
DeliveryDate,2:00,LGE_CC1,24.62,N
DeliveryDate,2:00,LGE_LGE_GT1,24.62,N
DeliveryDate,2:00,LGE_LGE_GT2,24.62,N
DeliveryDate,2:00,LGE_LGE_STG,24.62,N
DeliveryDate,2:00,LGE_PUN1,24.62,N
DeliveryDate,2:00,LGE_PUN2,24.62,N
DeliveryDate,2:00,LGW_UNIT_ALL,20.5,N
DeliveryDate,2:00,LHM_CVC_G4,20.55,N
DeliveryDate,2:00,LHM_PUN1,20.55,N
DeliveryDate,2:00,LHM_PUN2,20.55,N
DeliveryDate,2:00,LHORN_N_U1_2,20.35,N
DeliveryDate,2:00,LHSES_UNIT1,20.41,N
DeliveryDate,2:00,LHSES_UNIT2,20.41,N
DeliveryDate,2:00,LNCRK_ALL,20.51,N
DeliveryDate,2:00,LONEWOLF_ALL,20.57,N
DeliveryDate,2:00,LOSTPI_CC1,20.63,N
DeliveryDate,2:00,LOS_LOSTPGT1,20.63,N
DeliveryDate,2:00,LOS_LOSTPGT2,20.63,N
DeliveryDate,2:00,LOS_LOSTPST1,20.63,N
DeliveryDate,2:00,LPCCS_CC1,20.42,N
DeliveryDate,2:00,LPCCS_CC2,20.42,N
DeliveryDate,2:00,LPCCS_CT11,20.42,N
DeliveryDate,2:00,LPCCS_CT12,20.42,N
DeliveryDate,2:00,LPCCS_CT21,20.42,N
DeliveryDate,2:00,LPCCS_CT22,20.42,N
DeliveryDate,2:00,LPCCS_UNIT1,20.42,N
DeliveryDate,2:00,LPCCS_UNIT2,20.42,N
